player,normalized_player,pfr_player_id,gsis_id,cfb_player_id,draft_season,position,college,height_raw,height,weight,forty,vertical,broad,three_cone,short_shuttle,bench,combine_invite,combine_participation,pro_day_used,testing_source,ras_score,speed_score,burst_score,agility_score,ten_yard_split,twenty_yard_split,arm_length,hand_size,wingspan,bmi,testing_coverage_score,testing_notes
Terell Smith,terellsmith,,,terell-smith-1,2023,CB,Minnesota,6-1,73.0,204.0,4.41,34.0,120.0,7.02,4.3,14.0,1,1,0,nflverse_combine,,,,,,,,,,26.911615687746295,1.0,
Cam Smith,camsmith,SmitCa02,00-0039133,cam-smith-3,2023,CB,South Carolina,6-1,73.0,180.0,4.43,38.0,134.0,,,,1,1,0,nflverse_combine,,,,,,,,,,23.74554325389379,0.6666666666666666,
Christopher Smith,christophersmith,SmitCh04,00-0038602,christopher-smith-1,2023,DB,Georgia,5-11,71.0,192.0,4.62,33.0,116.0,,,15.0,1,1,0,nflverse_combine,,,,,,,,,,26.77563975401706,0.7777777777777778,
Mazi Smith,mazismith,SmitMa06,00-0038545,mazi-smith-1,2023,DT,Michigan,6-3,75.0,323.0,,,,,,34.0,1,1,0,nflverse_combine,,,,,,,,,,40.36782222222222,0.4444444444444444,
Nolan Smith,nolansmith,SmitNo02,00-0039013,nolan-smith-1,2023,EDGE,Georgia,6-2,74.0,238.0,4.39,41.5,128.0,,,,1,1,0,nflverse_combine,,,,,,,,,,30.554054054054053,0.6666666666666666,
Jaxon Smith-Njigba,jaxonsmithnjigba,SmitJa06,00-0038543,jaxon-smith-njigba-1,2023,WR,Ohio St.,6-1,73.0,196.0,,35.0,125.0,6.57,3.93,,1,1,0,nflverse_combine,,,,,,,,,,25.85625820979546,0.7777777777777778,
Sidy Sow,sidysow,,,,2023,OG,Eastern Michigan,6-5,77.0,323.0,5.07,32.0,110.0,7.62,4.69,,1,1,0,nflverse_combine,,,,,,,,,,38.298026648676,0.8888888888888888,
Tyjae Spears,tyjaespears,SpeaTy00,00-0039032,tyjae-spears-1,2023,RB,Tulane,5-10,70.0,201.0,,39.0,125.0,,,,1,1,0,nflverse_combine,,,,,,,,,,28.83734693877551,0.5555555555555556,
Tyler Steen,tylersteen,SteeTy00,00-0039001,tyler-steen-1,2023,OT,Alabama,6-6,78.0,321.0,,29.5,109.0,,4.59,,1,1,0,nflverse_combine,,,,,,,,,,37.091222879684416,0.6666666666666666,
Tyrique Stevenson,tyriquestevenson,StevTy01,00-0039071,tyrique-stevenson-1,2023,CB,Miami,6-0,72.0,198.0,4.45,38.5,125.0,7.09,4.41,,1,1,0,nflverse_combine,,,,,,,,,,26.850694444444443,0.8888888888888888,
Dante Stills,dantestills,StilDa01,00-0038623,dante-stills-1,2023,DT,West Virginia,6-4,76.0,286.0,4.85,28.5,113.0,7.38,4.61,20.0,1,1,0,nflverse_combine,,,,,,,,,,34.80921052631579,1.0,
Brenton Strange,brentonstrange,StraBr00,00-0038935,brenton-strange-1,2023,TE,Penn St.,6-4,76.0,253.0,4.7,36.0,124.0,7.25,4.46,23.0,1,1,0,nflverse_combine,,,,,,,,,,30.792763157894736,1.0,
Ricky Stromberg,rickystromberg,StroRi01,00-0039008,ricky-stromberg-1,2023,C,Arkansas,6-3,75.0,306.0,5.26,32.5,111.0,,,,1,1,0,nflverse_combine,,,,,,,,,,38.2432,0.6666666666666666,
C.J. Stroud,cjstroud,StroCJ00,00-0039163,cj-stroud-1,2023,QB,Ohio St.,6-3,75.0,214.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,26.745244444444445,0.3333333333333333,
Leonard Taylor,leonardtaylor,,,leonard-taylor-2,2023,TE,Cincinnati,6-5,77.0,250.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,29.64243548659133,0.3333333333333333,
Noah Taylor,noahtaylor,TaylNo00,,noah-taylor-1,2023,EDGE,North Carolina,6-4,76.0,238.0,,,,,,22.0,1,1,0,nflverse_combine,,,,,,,,,,28.967105263157894,0.4444444444444444,
Charlie Thomas,charliethomas,ThomCh02,00-0038719,charlie-thomas-2,2023,LB,Georgia Tech,6-3,75.0,216.0,4.52,32.5,124.0,7.09,4.34,18.0,1,1,0,nflverse_combine,,,,,,,,,,26.9952,1.0,
Tavion Thomas,tavionthomas,ThomTa03,,tavion-thomas-1,2023,RB,Utah,6-0,72.0,237.0,4.74,30.0,118.0,,,,1,1,0,nflverse_combine,,,,,,,,,,32.139467592592595,0.6666666666666666,
SaRodorick Thompson,sarodorickthompson,,,sarodorick-thompson-1,2023,RB,Texas Tech,6-0,72.0,207.0,4.67,32.5,120.0,7.25,4.7,,1,1,0,nflverse_combine,,,,,,,,,,28.071180555555557,0.8888888888888888,
Dorian Thompson-Robinson,dorianthompsonrobinson,ThomDo02,00-0038583,dorian-thompson-robinson-1,2023,QB,UCLA,6-2,74.0,203.0,4.56,32.5,121.0,7.28,4.44,,1,1,0,nflverse_combine,,,,,,,,,,26.06081081081081,0.8888888888888888,
Cedric Tillman,cedrictillman,TillCe01,00-0038979,cedric-tillman-1,2023,WR,Tennessee,6-3,75.0,213.0,4.54,37.0,128.0,,,,1,1,0,nflverse_combine,,,,,,,,,,26.620266666666666,0.6666666666666666,
Mitchell Tinsley,mitchelltinsley,TinsMi00,00-0038839,mitchell-tinsley-1,2023,WR,Penn St.,6-0,72.0,199.0,4.6,35.5,120.0,,4.21,14.0,1,1,0,nflverse_combine,,,,,,,,,,26.98630401234568,0.8888888888888888,
Joe Tippmann,joetippmann,TippJo00,00-0039145,joe-tippmann-1,2023,C,Wisconsin,6-6,78.0,313.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,36.16683103221565,0.3333333333333333,
Henry To'oTo'o,henrytootoo,TooTHe00,00-0038599,henry-tootoo-1,2023,LB,Alabama,6-1,73.0,227.0,4.62,32.0,116.0,,4.4,,1,1,0,nflverse_combine,,,,,,,,,,29.945768436854944,0.7777777777777778,
O'Cyrus Torrence,ocyrustorrence,TorrOC00,00-0038548,ocyrus-torrence-1,2023,OG,Florida,6-5,77.0,330.0,5.31,23.5,101.0,,4.81,,1,1,0,nflverse_combine,,,,,,,,,,39.12801484230056,0.7777777777777778,
Cory Trice,corytrice,TricCo00,00-0038639,cory-trice-1,2023,CB,Purdue,6-3,75.0,206.0,4.47,35.5,132.0,,,17.0,1,1,0,nflverse_combine,,,,,,,,,,25.74542222222222,0.7777777777777778,
Sean Tucker,seantucker,TuckSe00,00-0038951,sean-tucker-2,2023,RB,Syracuse,5-9,69.0,207.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,30.565217391304348,0.3333333333333333,
Tre Tucker,tretucker,TuckTr00,00-0038563,tre-tucker-1,2023,WR,Cincinnati,5-9,69.0,182.0,4.4,37.5,124.0,,,,1,1,0,nflverse_combine,,,,,,,,,,26.87376601554295,0.6666666666666666,
Tuli Tuipulotu,tulituipulotu,TuipTu00,00-0039111,tuli-tuipulotu-1,2023,EDGE,USC,6-3,75.0,266.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,33.24408888888889,0.3333333333333333,
Clayton Tune,claytontune,TuneCl00,00-0038582,clayton-tune-1,2023,QB,Houston,6-3,75.0,220.0,4.64,37.5,122.0,6.89,4.25,,1,1,0,nflverse_combine,,,,,,,,,,27.49511111111111,0.8888888888888888,
Michael Turk,michaelturk,,,michael-turk-1,2023,P,Oklahoma,6-0,72.0,227.0,4.83,34.0,109.0,,,,1,1,0,nflverse_combine,,,,,,,,,,30.783371913580247,0.6666666666666666,
DJ Turner,djturner,TurnDJ01,00-0038549,dj-turner-3,2023,CB,Michigan,5-11,71.0,178.0,4.26,38.5,131.0,,,,1,1,0,nflverse_combine,,,,,,,,,,24.82324935528665,0.6666666666666666,
Carrington Valentine,carringtonvalentine,ValeCa00,00-0038408,carrington-valentine-1,2023,CB,Kentucky,6-0,72.0,193.0,,39.0,128.0,,,9.0,1,1,0,nflverse_combine,,,,,,,,,,26.172646604938272,0.6666666666666666,
Deuce Vaughn,deucevaughn,VaugDe00,00-0038622,deuce-vaughn-1,2023,RB,Kansas St.,5-5,65.0,179.0,,35.5,116.0,,,,1,1,0,nflverse_combine,,,,,,,,,,29.783905325443786,0.5555555555555556,
Travis Vokolek,travisvokolek,VokoTr00,00-0038456,travis-vokolek-1,2023,TE,Nebraska,6-6,78.0,259.0,,,115.0,,,20.0,1,1,0,nflverse_combine,,,,,,,,,,29.927186061801446,0.5555555555555556,
Andrew Vorhees,andrewvorhees,VorhAn00,00-0038383,andrew-vorhees-1,2023,OG,USC,6-6,78.0,310.0,,29.0,105.0,,,,1,1,0,nflverse_combine,,,,,,,,,,35.82018408941486,0.5555555555555556,
Dalton Wagner,daltonwagner,WagnDa00,00-0038923,dalton-wagner-1,2023,OT,Arkansas,6-8,80.0,320.0,,24.5,102.0,,,,1,1,0,nflverse_combine,,,,,,,,,,35.15,0.5555555555555556,
Alex Ward,alexward,WardAl00,00-0038360,alex-ward-1,2023,LS,Central Florida,6-4,76.0,240.0,5.06,30.0,114.0,,4.46,12.0,1,1,0,nflverse_combine,,,,,,,,,,29.210526315789473,0.8888888888888888,
Jay Ward,jayward,WardJa00,00-0038578,jay-ward-2,2023,CB,LSU,6-1,73.0,188.0,4.55,34.5,132.0,,,16.0,1,1,0,nflverse_combine,,,,,,,,,,24.800900731844624,0.7777777777777778,
Carter Warren,carterwarren,WarrCa00,00-0039004,carter-warren-1,2023,OT,Pittsburgh,6-6,78.0,311.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,35.935733070348455,0.3333333333333333,
Darnell Washington,darnellwashington,WashDa03,00-0038558,darnell-washington-1,2023,TE,Georgia,6-7,79.0,264.0,4.64,31.0,122.0,,4.08,21.0,1,1,0,nflverse_combine,,,,,,,,,,29.73754206056722,0.8888888888888888,
Parker Washington,parkerwashington,WashPa01,00-0038606,parker-washington-1,2023,WR,Penn St.,5-10,70.0,204.0,,,,,,16.0,1,1,0,nflverse_combine,,,,,,,,,,29.267755102040816,0.4444444444444444,
Jalen Wayne,jalenwayne,WaynJa00,00-0038681,jalen-wayne-1,2023,WR,South Alabama,6-2,74.0,210.0,4.51,34.5,124.0,,,,1,1,0,nflverse_combine,,,,,,,,,,26.95945945945946,0.6666666666666666,
Tyrus Wheat,tyruswheat,WheaTy02,00-0038742,tyrus-wheat-1,2023,EDGE,Mississippi St.,6-2,74.0,263.0,4.65,28.5,113.0,,4.54,,1,1,0,nflverse_combine,,,,,,,,,,33.763513513513516,0.7777777777777778,
Keion White,keionwhite,WhitKe03,00-0039148,keion-white-1,2023,EDGE,Georgia Tech,6-5,77.0,285.0,,34.0,117.0,,,30.0,1,1,0,nflverse_combine,,,,,,,,,,33.792376454714116,0.6666666666666666,
Blake Whiteheart,blakewhiteheart,WhitBl01,00-0038710,blake-whiteheart-1,2023,TE,Wake Forest,6-4,76.0,247.0,4.7,35.5,115.0,,,20.0,1,1,0,nflverse_combine,,,,,,,,,,30.0625,0.7777777777777778,
Josh Whyle,joshwhyle,WhylJo01,00-0038589,josh-whyle-1,2023,TE,Cincinnati,6-7,79.0,248.0,4.69,33.5,115.0,,,,1,1,0,nflverse_combine,,,,,,,,,,27.935266784169205,0.6666666666666666,
Dontayvion Wicks,dontayvionwicks,WickDo00,00-0038393,dontayvion-wicks-1,2023,WR,Virginia,6-1,73.0,206.0,4.62,39.0,130.0,,,,1,1,0,nflverse_combine,,,,,,,,,,27.175455057234004,0.6666666666666666,
Dorian Williams,dorianwilliams,WillDo04,00-0038557,dorian-williams-2,2023,LB,Tulane,6-1,73.0,228.0,4.49,33.5,120.0,,,,1,1,0,nflverse_combine,,,,,,,,,,30.0776881215988,0.6666666666666666,
Garrett Williams,garrettwilliams,WillGa00,00-0039007,garrett-williams-2,2023,CB,Syracuse,5-10,70.0,192.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,27.54612244897959,0.3333333333333333,
Brayden Willis,braydenwillis,WillBr06,00-0038643,brayden-willis-1,2023,TE,Oklahoma,6-4,76.0,241.0,,32.0,117.0,7.3,4.36,20.0,1,1,0,nflverse_combine,,,,,,,,,,29.332236842105264,0.8888888888888888,
Michael Wilson,michaelwilson,WilsMi02,00-0038559,michael-wilson-3,2023,WR,Stanford,6-2,74.0,213.0,4.58,37.5,125.0,,4.27,23.0,1,1,0,nflverse_combine,,,,,,,,,,27.344594594594593,0.8888888888888888,
Tyree Wilson,tyreewilson,WilsTy01,00-0038541,tyree-wilson-1,2023,EDGE,Texas Tech,6-6,78.0,271.0,,,,,,23.0,1,1,0,nflverse_combine,,,,,,,,,,31.313773833004603,0.4444444444444444,
Dee Winters,deewinters,WintDe00,00-0038625,dee-winters-1,2023,LB,TCU,5-11,71.0,227.0,4.49,30.5,117.0,,,,1,1,0,nflverse_combine,,,,,,,,,,31.656615750843088,0.6666666666666666,
Devon Witherspoon,devonwitherspoon,WithDe00,00-0039169,devon-witherspoon-1,2023,CB,Illinois,6-0,72.0,181.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,24.545331790123456,0.3333333333333333,
Colby Wooden,colbywooden,WoodCo01,00-0038387,colby-wooden-1,2023,DE,Auburn,6-4,76.0,273.0,4.79,,115.0,,4.52,23.0,1,1,0,nflverse_combine,,,,,,,,,,33.22697368421053,0.7777777777777778,
Darnell Wright,darnellwright,WrigDa00,00-0038932,darnell-wright-1,2023,OT,Tennessee,6-5,77.0,333.0,5.01,29.0,114.0,,,,1,1,0,nflverse_combine,,,,,,,,,,39.48372406813965,0.6666666666666666,
Rejzohn Wright,rejzohnwright,WrigRe00,00-0038781,rejzohn-wright-1,2023,CB,Oregon St.,6-2,74.0,193.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,24.777027027027028,0.3333333333333333,
Luke Wypler,lukewypler,WyplLu00,00-0038609,luke-wypler-1,2023,C,Ohio St.,6-3,75.0,303.0,5.14,30.5,106.0,7.64,4.53,,1,1,0,nflverse_combine,,,,,,,,,,37.86826666666666,0.8888888888888888,
Bryce Young,bryceyoung,YounBr01,00-0039150,bryce-young-1,2023,QB,Alabama,5-10,70.0,204.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,29.267755102040816,0.3333333333333333,
Byron Young,byronyoung,YounBy00,00-0038978,byron-young-1,2023,DT,Alabama,6-3,75.0,294.0,,26.0,108.0,7.68,,24.0,1,1,0,nflverse_combine,,,,,,,,,,36.74346666666667,0.7777777777777778,
Byron Young,byronyoung,YounBy01,00-0039137,byron-young-2,2023,EDGE,Tennessee,6-2,74.0,250.0,4.43,38.0,132.0,7.19,,22.0,1,1,0,nflverse_combine,,,,,,,,,,32.0945945945946,0.8888888888888888,
Cameron Young,cameronyoung,YounCa00,00-0038572,cameron-young-2,2023,DT,Mississippi St.,6-3,75.0,304.0,5.1,,,,,,1,1,0,nflverse_combine,,,,,,,,,,37.99324444444444,0.4444444444444444,
Kris Abrams-Draine,krisabramsdraine,AbraKr00,00-0039371,kris-abrams-draine-1,2024,CB,Missouri,5-11,71.0,179.0,4.44,33.5,,,,,1,1,0,nflverse_combine,,,,,,,,,,24.96270581233882,0.5555555555555556,
Isaiah Adams,isaiahadams,AdamIs01,00-0039808,isaiah-adams-1,2024,G,Illinois,6-4,76.0,315.0,5.22,24.5,102.0,7.77,4.73,,1,1,0,nflverse_combine,,,,,,,,,,38.338815789473685,0.8888888888888888,
Rasheen Ali,rasheenali,AlixRa00,00-0039796,rasheen-ali-1,2024,RB,Marshall,5-11,71.0,206.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,28.728030152747472,0.3333333333333333,
Erick All,erickall,AllxEr00,00-0039814,erick-all-1,2024,TE,Iowa,6-4,76.0,252.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,30.67105263157895,0.3333333333333333,
Braelon Allen,braelonallen,AlleBr05,00-0039794,braelon-allen-1,2024,RB,Wisconsin,6-1,73.0,235.0,,32.0,117.0,,,26.0,1,1,0,nflverse_combine,,,,,,,,,,31.00112591480578,0.6666666666666666,
Joe Alt,joealt,AltxJo01,00-0039897,joe-alt-1,2024,OT,Notre Dame,6-9,81.0,321.0,5.05,28.0,112.0,7.31,4.51,,1,1,0,nflverse_combine,,,,,,,,,,34.39460448102423,0.8888888888888888,
Kiran Amegadjie,kiranamegadjie,,,,2024,OT,Yale,6-5,77.0,323.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,38.298026648676,0.3333333333333333,
Daijahn Anthony,daijahnanthony,AnthDa00,00-0039414,daijahn-anthony-1,2024,SAF,Mississippi,6-0,72.0,195.0,4.55,37.0,116.0,,,,1,1,0,nflverse_combine,,,,,,,,,,26.44386574074074,0.6666666666666666,
Terrion Arnold,terrionarnold,ArnoTe00,00-0039903,terrion-arnold-1,2024,CB,Alabama,6-0,72.0,189.0,4.5,37.0,129.0,,,,1,1,0,nflverse_combine,,,,,,,,,,25.630208333333332,0.6666666666666666,
Gottlieb Ayedze,gottliebayedze,AyedGo00,00-0039262,gottlieb-ayedze-1,2024,G,Maryland,6-4,76.0,308.0,5.01,26.5,112.0,,,,1,1,0,nflverse_combine,,,,,,,,,,37.48684210526316,0.6666666666666666,
Emani Bailey,emanibailey,BailEm00,00-0039311,emani-bailey-1,2024,RB,TCU,5-7,67.0,202.0,4.61,33.5,116.0,,,,1,1,0,nflverse_combine,,,,,,,,,,31.634216974827357,0.6666666666666666,
Javon Baker,javonbaker,BakeJa00,00-0039853,javon-baker-1,2024,WR,Central Florida,6-1,73.0,202.0,4.54,37.0,121.0,,,,1,1,0,nflverse_combine,,,,,,,,,,26.647776318258586,0.6666666666666666,
AJ Barner,ajbarner,BarnAJ00,00-0039793,aj-barner-1,2024,TE,Michigan,6-6,78.0,251.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,29.002794214332678,0.3333333333333333,
Karsen Barnhart,karsenbarnhart,,,karsen-barnhart-1,2024,G,Michigan,6-5,77.0,306.0,5.21,29.5,111.0,7.83,4.7,,1,1,0,nflverse_combine,,,,,,,,,,36.28234103558779,0.8888888888888888,
Michael Barrett,michaelbarrett,BarrMi00,00-0039429,michael-barrett-1,2024,LB,Michigan,5-11,71.0,233.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,32.49335449315612,0.3333333333333333,
Graham Barton,grahambarton,BartGr00,00-0039905,graham-barton-1,2024,C,Duke,6-5,77.0,313.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,37.11232922921235,0.3333333333333333,
Cooper Beebe,cooperbeebe,BeebCo00,00-0039348,cooper-beebe-1,2024,G,Kansas St.,6-3,75.0,322.0,5.03,27.5,109.0,7.44,4.61,,1,1,0,nflverse_combine,,,,,,,,,,40.242844444444444,0.8888888888888888,
Jaheim Bell,jaheimbell,BellJa00,00-0039420,jaheim-bell-1,2024,TE,Florida St.,6-2,74.0,241.0,4.61,35.0,124.0,,,,1,1,0,nflverse_combine,,,,,,,,,,30.93918918918919,0.6666666666666666,
Trey Benson,treybenson,BensTr01,00-0039921,trey-benson-2,2024,RB,Florida St.,6-0,72.0,216.0,4.39,33.5,122.0,,,,1,1,0,nflverse_combine,,,,,,,,,,29.291666666666668,0.6666666666666666,
JD Bertrand,jdbertrand,BertJD00,00-0039370,jd-bertrand-1,2024,LB,Notre Dame,6-1,73.0,235.0,,,,,,20.0,1,1,0,nflverse_combine,,,,,,,,,,31.00112591480578,0.4444444444444444,
Tatum Bethune,tatumbethune,BethTa00,00-0039435,tatum-bethune-1,2024,LB,Florida St.,6-0,72.0,229.0,,,,,,16.0,1,1,0,nflverse_combine,,,,,,,,,,31.054591049382715,0.4444444444444444,
Keaton Bills,keatonbills,BillKe00,,keaton-bills-1,2024,G,Utah,6-5,77.0,321.0,5.38,29.5,101.0,7.95,4.9,,1,1,0,nflverse_combine,,,,,,,,,,38.06088716478327,0.8888888888888888,
Cole Bishop,colebishop,BishCo00,00-0039872,cole-bishop-1,2024,SAF,Utah,6-2,74.0,206.0,4.45,39.0,124.0,,,,1,1,0,nflverse_combine,,,,,,,,,,26.445945945945947,0.6666666666666666,
Austin Booker,austinbooker,BookAu00,00-0039840,austin-booker-1,2024,EDGE,Kansas,6-5,77.0,240.0,4.79,32.5,120.0,,,,1,1,0,nflverse_combine,,,,,,,,,,28.456738067127677,0.6666666666666666,
Tanor Bortolini,tanorbortolini,,,,2024,C,Wisconsin,6-4,76.0,303.0,4.94,32.5,112.0,7.16,4.28,,1,1,0,nflverse_combine,,,,,,,,,,36.87828947368421,0.8888888888888888,
Brock Bowers,brockbowers,BoweBr01,00-0039338,brock-bowers-1,2024,TE,Georgia,6-3,75.0,243.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,30.3696,0.3333333333333333,
Beau Brade,beaubrade,BradBe01,00-0039241,beau-brade-2,2024,SAF,Maryland,6-0,72.0,203.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,27.528742283950617,0.3333333333333333,
Millard Bradford,millardbradford,,,,2024,SAF,TCU,5-11,71.0,191.0,4.42,38.5,124.0,,,15.0,1,1,0,nflverse_combine,,,,,,,,,,26.636183296964887,0.7777777777777778,
Chris Braswell,chrisbraswell,BrasCh01,00-0039902,chris-braswell-1,2024,EDGE,Alabama,6-3,75.0,251.0,4.6,33.5,115.0,,,,1,1,0,nflverse_combine,,,,,,,,,,31.369422222222223,0.6666666666666666,
Jonathon Brooks,jonathonbrooks,BrooJo02,00-0039344,jonathon-brooks-1,2024,RB,Texas,6-0,72.0,216.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,29.291666666666668,0.3333333333333333,
Jarvis Brownlee,jarvisbrownlee,BrowJa09,00-0039372,jarvis-brownlee-1,2024,CB,Louisville,5-10,70.0,194.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,27.833061224489796,0.3333333333333333,
Javon Bullard,javonbullard,BullJa00,00-0039867,javon-bullard-1,2024,SAF,Georgia,5-11,71.0,198.0,4.47,,,,,,1,1,0,nflverse_combine,,,,,,,,,,27.612378496330095,0.4444444444444444,
Calen Bullock,calenbullock,BullCa00,00-0039838,calen-bullock-1,2024,SAF,USC,6-2,74.0,188.0,4.48,,,,,,1,1,0,nflverse_combine,,,,,,,,,,24.135135135135137,0.4444444444444444,
Jermaine Burton,jermaineburton,BurtJe01,00-0039810,jermaine-burton-1,2024,WR,Alabama,6-0,72.0,196.0,4.45,38.5,133.0,,,,1,1,0,nflverse_combine,,,,,,,,,,26.579475308641975,0.6666666666666666,
Solomon Byrd,solomonbyrd,,,solomon-byrd-1,2024,EDGE,USC,6-3,75.0,255.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,31.869333333333334,0.3333333333333333,
Jaylon Carlies,jayloncarlies,CarlJa01,00-0039377,jaylon-carlies-1,2024,SAF,Missouri,6-3,75.0,227.0,4.5,32.5,125.0,,,20.0,1,1,0,nflverse_combine,,,,,,,,,,28.369955555555556,0.7777777777777778,
Caelen Carson,caelencarson,CarsCa01,00-0039387,caelen-carson-1,2024,CB,Wake Forest,6-0,72.0,199.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,26.98630401234568,0.3333333333333333,
DeWayne Carter,dewaynecarter,CartDe03,00-0039873,dewayne-carter-2,2024,DT,Duke,6-2,74.0,302.0,4.99,32.0,109.0,7.95,4.75,,1,1,0,nflverse_combine,,,,,,,,,,38.770270270270274,0.8888888888888888,
Aaron Casey,aaroncasey,CaseAa00,,aaron-casey-1,2024,LB,Indiana,6-1,73.0,231.0,4.75,30.0,117.0,,,16.0,1,1,0,nflverse_combine,,,,,,,,,,30.473447175830362,0.7777777777777778,
Nelson Ceaser,nelsonceaser,CeasNe00,,nelson-ceaser-1,2024,EDGE,Houston,6-3,75.0,254.0,,31.0,,7.3,4.57,22.0,1,1,0,nflverse_combine,,,,,,,,,,31.744355555555554,0.7777777777777778,
Steele Chambers,steelechambers,ChamSt00,,steele-chambers-1,2024,LB,Ohio St.,6-1,73.0,226.0,,33.5,112.0,7.13,4.23,,1,1,0,nflverse_combine,,,,,,,,,,29.81384875211109,0.7777777777777778,
Javion Cohen,javioncohen,CoheJa00,00-0039512,javion-cohen-1,2024,G,Miami,6-4,76.0,324.0,,26.5,104.0,,,,1,1,0,nflverse_combine,,,,,,,,,,39.43421052631579,0.5555555555555556,
Jalen Coker,jalencoker,,,,2024,WR,Holy Cross,6-1,73.0,208.0,4.57,42.5,128.0,,,,1,1,0,nflverse_combine,,,,,,,,,,27.439294426721712,0.6666666666666666,
Andrew Coker,andrewcoker,CokeAn00,00-0039535,andrew-coker-1,2024,OT,TCU,6-7,79.0,315.0,5.36,25.5,94.0,7.95,4.93,,1,1,0,nflverse_combine,,,,,,,,,,35.482294504085885,0.8888888888888888,
Myles Cole,mylescole,ColeMy00,00-0039425,myles-cole-1,2024,DE,Texas Tech,6-6,78.0,278.0,4.67,35.0,120.0,,,,1,1,0,nflverse_combine,,,,,,,,,,32.122616699539776,0.6666666666666666,
Brandon Coleman,brandoncoleman,ColeBr02,00-0039913,brandon-coleman-5,2024,G,TCU,6-5,77.0,313.0,4.99,34.0,114.0,,,,1,1,0,nflverse_combine,,,,,,,,,,37.11232922921235,0.6666666666666666,
Keon Coleman,keoncoleman,ColeKe02,00-0039901,keon-coleman-1,2024,WR,Florida St.,6-3,75.0,213.0,4.61,38.0,127.0,,,,1,1,0,nflverse_combine,,,,,,,,,,26.620266666666666,0.6666666666666666,
Junior Colson,juniorcolson,ColsJu00,00-0039346,junior-colson-1,2024,LB,Michigan,6-2,74.0,238.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,30.554054054054053,0.3333333333333333,
Ryan Cooper,ryancooper,,,ryan-cooper-jr-1,2024,CB,Oregon St.,5-11,71.0,184.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,25.659988097599683,0.3333333333333333,
Edgerrin Cooper,edgerrincooper,CoopEd00,00-0039850,edgerrin-cooper-1,2024,LB,Texas A&M,6-2,74.0,230.0,4.51,34.5,118.0,,,,1,1,0,nflverse_combine,,,,,,,,,,29.527027027027028,0.6666666666666666,
Malachi Corley,malachicorley,CorlMa00,00-0039920,malachi-corley-1,2024,WR,Western Kentucky,5-11,71.0,215.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,29.983138266217022,0.3333333333333333,
Blake Corum,blakecorum,CoruBl00,00-0039738,blake-corum-1,2024,RB,Michigan,5-8,68.0,205.0,4.53,35.5,,6.82,4.12,27.0,1,1,0,nflverse_combine,,,,,,,,,,31.16673875432526,0.8888888888888888,
Jacob Cowing,jacobcowing,CowiJa00,00-0039365,jacob-cowing-1,2024,WR,Arizona,5-8,68.0,168.0,4.38,36.0,119.0,7.02,4.32,,1,1,0,nflverse_combine,,,,,,,,,,25.541522491349482,0.8888888888888888,
Frank Crum,frankcrum,CrumFr00,00-0039568,frank-crum-1,2024,OT,Wyoming,6-8,80.0,313.0,4.94,31.5,114.0,7.39,4.73,,1,1,0,nflverse_combine,,,,,,,,,,34.38109375,0.8888888888888888,
Jaden Crumedy,jadencrumedy,CrumJa00,00-0039402,jaden-crumedy-1,2024,DT,Mississippi St.,6-4,76.0,301.0,4.97,29.5,105.0,,4.66,,1,1,0,nflverse_combine,,,,,,,,,,36.63486842105263,0.7777777777777778,
Devin Culp,devinculp,CulpDe00,00-0039754,devin-culp-1,2024,TE,Washington,6-3,75.0,231.0,4.47,,,,,,1,1,0,nflverse_combine,,,,,,,,,,28.869866666666667,0.4444444444444444,
Jayden Daniels,jaydendaniels,DaniJa02,00-0039910,jayden-daniels-1,2024,QB,LSU,6-4,76.0,210.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,25.55921052631579,0.3333333333333333,
