player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_epa,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_overall_tackle,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_pass_rush_defense,no_screen_grades_run,no_screen_grades_run_defense,no_screen_grades_tackle,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_positive_epa_percent,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_epa,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_overall_tackle,npa_grades_pass,npa_grades_pass_route,npa_grades_pass_rush_defense,npa_grades_run,npa_grades_run_defense,npa_grades_tackle,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_positive_epa_percent,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_epa,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_overall_tackle,pa_grades_pass,pa_grades_pass_route,pa_grades_pass_rush_defense,pa_grades_run,pa_grades_run_defense,pa_grades_tackle,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_positive_epa_percent,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_epa,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_overall_tackle,screen_grades_pass,screen_grades_pass_route,screen_grades_pass_rush_defense,screen_grades_run,screen_grades_run_defense,screen_grades_tackle,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_positive_epa_percent,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Jarret Doege,60353,QB,W VIRGINIA,10,-10.48,0,402,343,69.9,289,307,11.0,2.7,5,14,4.3,58.0,178,122,11.9,333,82.8,24,0.03,102,,,,,54.9,79.0,57.9,,76.6,54.3,,72.3,,,0,3,350,42.9,15.6,89.4,5.7,19,7,0,13,12,10,2.9,2210,7.2,77.1,240,251,6.8,2.4,4,6,2.3,66.9,168,82,9.2,273,67.9,17,0.07,84,,,,,59.7,74.5,54.8,,71.6,54.3,,74.0,,,0,3,286,44.3,18.3,94.9,5.5,15,6,0,7,10,9,3.1,1734,6.9,68.4,117,124,11.5,2.68,1,8,6.3,56.5,70,43,12.5,129,32.1,10,-0.08,40,,,,,56.6,75.3,79.6,,74.8,,,57.3,,,0,1,133,45.0,9.3,84.8,3.1,4,1,0,6,4,3,2.3,843,6.8,0,92.6,68,68,-2.7,1.47,0,0,0.0,88.2,60,3,4.8,69,17.2,3,0.01,22,,,,,70.7,58.8,76.8,,58.4,,,,,,0,1,69,52.2,0.0,92.8,0.0,0,0,0,0,2,2,2.9,367,5.4,-0.11
Matt Corral,83517,QB,OLE MISS,10,-2.63,0,395,226,77.4,265,280,13.2,3.14,5,24,8.0,67.5,189,118,7.8,348,88.1,16,0.42,149,,,,,62.9,90.7,88.7,,88.0,57.5,,76.6,,,2,13,371,54.6,18.6,118.0,6.3,22,43,0,8,28,16,4.3,3069,11.0,80.3,152,159,8.2,2.84,2,9,5.5,72.3,115,67,5.7,201,50.9,7,0.31,84,,,,,74.0,81.5,87.1,,72.2,57.7,,78.9,,,2,5,209,51.2,22.4,102.0,7.5,15,24,0,3,9,6,2.9,1293,8.1,79.0,157,165,13.6,3.06,3,15,8.3,69.7,115,55,7.3,194,49.1,9,0.44,78,,,,,51.0,91.0,81.7,,91.1,57.5,,60.9,,,0,8,210,56.7,14.5,131.2,4.1,8,20,0,5,20,10,4.8,2047,12.4,0,93.2,44,44,-2.6,1.56,0,0,0.0,93.2,41,4,0.0,47,11.9,0,0.01,13,,,,,69.5,66.3,75.8,,68.2,57.7,,57.0,,,0,0,48,48.9,25.0,99.9,2.1,1,1,0,0,1,0,0.0,271,6.2,4.28
Kenny Pickett,60515,QB,PITTSBURGH,9,-8.58,0,392,268,69.7,264,281,11.6,3.26,3,10,3.3,56.6,159,119,13.6,339,86.5,25,0.04,100,,,,,29.0,69.2,77.4,,66.3,,,67.0,,,3,9,364,44.5,17.6,82.3,6.2,21,36,0,11,12,14,3.8,2168,7.7,74.5,274,290,9.3,2.95,3,9,2.9,62.1,180,101,11.8,342,87.2,24,0.06,101,,,,,29.0,71.2,77.4,,67.8,,,69.0,,,2,8,366,45.6,18.8,87.2,5.6,19,31,0,11,13,12,3.3,2081,7.2,68.3,41,43,10.3,3.65,0,1,2.2,53.5,23,20,17.9,50,12.8,5,-0.28,14,,,,,69.8,58.0,75.8,,60.1,,,53.3,,,1,1,53,30.0,10.0,68.6,4.0,2,5,0,1,0,2,3.8,326,7.6,0,94.1,51,52,-2.1,1.59,0,0,0.0,84.6,44,2,8.3,53,13.5,4,-0.14,15,,,,,69.9,67.6,75.9,,67.1,,,,,,0,0,55,37.7,0.0,92.2,0.0,0,0,0,1,1,0,0.0,239,4.6,0.4
Charlie Brewer,60344,QB,BAYLOR,9,-9.69,0,388,118,73.1,245,277,9.3,3.34,9,7,2.4,58.1,161,134,10.1,343,88.4,18,-0.06,95,,,,66.7,60.1,61.9,87.3,,55.8,57.1,,70.5,,,0,8,362,38.8,25.4,81.8,9.9,34,32,0,23,14,19,5.2,1760,6.4,78.8,222,249,6.6,3.18,8,7,2.7,63.9,159,113,9.1,306,78.9,16,-0.05,78,,,,,65.8,68.7,86.8,,63.1,,,70.8,,,1,6,320,37.9,26.5,84.4,9.8,30,26,0,18,10,14,4.4,1540,6.2,67.2,64,72,10.9,3.12,2,0,0.0,54.2,39,24,9.3,82,21.1,4,-0.21,23,,,,66.7,49.8,45.0,78.0,,44.0,57.1,,61.3,,,0,2,89,37.8,16.7,77.8,4.9,4,6,0,6,4,5,5.6,408,5.7,0,95.1,41,44,-2.9,1.85,1,0,0.0,84.1,37,3,5.1,45,11.6,2,-0.32,6,,,,,69.5,67.0,75.4,,66.4,,,,,,1,0,47,31.1,0.0,84.5,0.0,0,0,0,1,0,0,0.0,188,4.3,-0.51
Carson Strong,83524,QB,NEVADA,9,-19.88,0,388,239,76.0,271,293,13.2,2.89,3,23,7.3,64.2,188,101,8.7,325,83.8,18,0.16,108,,,,,53.6,84.7,64.8,,85.7,,,49.5,,,4,4,350,43.1,19.8,115.1,6.2,20,12,0,15,27,7,2.0,2425,8.3,81.3,299,315,9.0,2.54,2,18,5.3,72.4,228,87,6.2,344,88.7,15,0.13,107,,,,,54.6,83.2,65.5,,84.2,,,49.5,,,4,4,368,45.9,18.4,112.7,4.7,16,12,0,10,23,6,1.6,2364,7.5,70.6,34,40,20.0,3.22,1,5,11.9,52.5,21,15,12.5,44,11.3,3,0.3,16,,,,,69.4,81.4,75.3,,80.5,,,,,,0,0,46,40.9,26.7,130.3,9.1,4,0,0,5,4,1,2.2,491,12.3,0,98.4,62,62,-3.4,1.23,0,0,0.0,98.4,61,1,0.0,63,16.2,0,0.09,15,,,,,70.4,74.0,76.5,,73.3,,,,,,0,0,64,57.1,0.0,95.6,0.0,0,0,0,0,0,0,0.0,430,6.9,4.78
Chevan Cordeiro,75886,QB,HAWAII,9,-11.15,0,388,180,66.8,232,249,12.8,3.05,3,14,5.4,54.6,136,120,12.3,320,82.5,19,-0.03,92,,,,,60.0,65.4,76.2,,58.4,45.6,,71.7,,,4,6,334,39.7,24.2,82.8,9.1,29,42,1,9,12,10,3.0,1744,7.0,74.9,219,233,8.3,2.59,3,7,2.9,64.8,151,82,7.9,274,70.6,13,0.02,80,,,,,48.3,62.2,74.9,,52.9,54.3,,74.5,,,2,6,288,43.8,22.0,85.6,6.6,18,23,1,8,9,10,3.5,1531,6.6,69.3,75,82,13.1,3.34,0,7,8.4,53.7,44,42,15.4,114,29.4,8,-0.08,31,,,,,72.4,71.5,79.1,,73.8,51.6,,58.2,,,2,0,116,33.3,28.6,95.2,10.5,12,19,0,5,5,1,0.9,552,6.7,0,98.4,62,66,-2.6,1.71,0,0,0.0,89.4,59,4,3.3,68,17.5,2,0.07,19,,,,,39.6,64.3,76.9,,63.8,,,,,,0,0,70,45.6,25.0,98.2,1.5,1,0,0,4,2,1,1.4,339,5.1,0.16
Phil Jurkovec,83533,QB,BOSTON COL,10,8.82,0,386,121,65.5,287,298,12.2,3.04,1,24,7.5,58.4,174,146,7.4,344,89.1,14,0.17,120,,,,,36.2,72.5,88.0,,67.3,,,74.1,,,4,5,369,48.0,16.4,95.9,7.0,24,22,0,6,17,18,4.9,2367,7.9,65.4,211,223,10.8,2.76,2,12,5.1,57.8,129,95,6.5,257,66.6,9,0.03,75,,,,,28.9,64.7,87.1,,56.5,,,77.5,,,3,2,272,44.4,18.9,86.2,7.0,18,14,0,7,8,12,4.4,1483,6.7,73.9,111,114,10.1,3.33,0,12,9.7,66.7,76,62,7.3,129,33.4,6,0.31,55,,,,,73.1,80.7,79.7,,81.4,,,54.5,,,1,3,139,52.7,9.7,112.3,4.7,6,8,0,2,9,6,4.3,1075,9.4,0,91.4,35,39,-3.1,2.25,1,0,0.0,79.5,31,11,3.1,42,10.9,1,-0.25,10,,,,,69.1,59.0,74.9,,58.6,,,,,,0,0,42,40.5,0.0,87.1,0.0,0,0,0,3,0,0,0.0,191,4.9,2.78
D'Eriq King,26636,QB,MIAMI FL,11,-0.79,0,384,220,65.7,236,249,14.0,2.97,3,23,8.4,56.6,141,101,9.0,300,78.1,14,0.28,106,,,,,77.4,90.8,78.3,,89.9,46.3,,75.0,,,3,5,328,44.3,25.7,106.2,8.7,26,25,1,6,21,7,2.1,2220,8.9,70.2,225,234,9.8,2.66,1,18,7.1,63.7,149,69,5.7,273,71.1,9,0.26,85,,,,70.7,77.0,89.3,77.6,,84.8,67.7,,75.8,,,3,4,297,45.4,29.0,103.1,7.3,20,18,1,4,15,6,2.0,1892,8.1,76.9,91,97,9.6,2.6,4,5,4.7,62.9,61,33,12.9,111,28.9,9,0.26,43,,,,,72.6,85.1,79.2,,84.5,,,62.6,,,0,1,120,45.9,18.2,111.7,5.4,6,8,0,2,8,1,0.8,791,8.2,0,91.3,80,82,-2.6,1.48,2,0,0.0,84.1,69,1,5.5,84,21.9,4,0.21,22,,,,70.7,71.7,72.2,77.9,,68.8,80.0,,64.3,,,0,0,89,50.0,0.0,98.3,0.0,0,1,0,0,2,0,0.0,463,5.6,0.06
Malik Cunningham,60436,QB,LOUISVILLE,11,-11.54,0,382,210,69.4,242,260,12.4,3.06,0,15,5.5,59.6,155,140,7.7,337,88.2,13,0.13,131,,,,,32.9,77.2,78.3,,68.4,59.1,,78.9,,,2,12,353,46.6,24.3,94.5,10.1,34,41,1,15,19,19,5.4,2345,9.0,77.3,163,171,7.6,2.67,0,11,6.2,69.0,118,82,6.3,210,55.0,8,0.17,78,,,,,63.1,86.0,87.0,,80.4,59.1,,75.5,,,0,8,218,45.2,20.7,92.8,8.1,17,21,1,7,8,10,4.6,1525,8.9,68.0,122,134,13.2,3.14,0,4,2.8,57.5,77,61,7.2,172,45.0,6,-0.01,63,,,,,24.2,59.2,52.2,,53.7,,,76.9,,,2,4,181,45.9,27.9,101.3,9.9,17,20,0,10,12,9,5.0,1090,8.1,0,95.3,43,45,-3.3,1.54,0,0,0.0,88.9,40,3,2.4,45,11.8,1,-0.22,10,,,,,69.4,68.3,75.3,,67.8,,,,,,0,0,46,37.8,0.0,99.1,0.0,0,0,0,2,1,0,0.0,270,6.0,-0.79
Sam Ehlinger,60555,QB,TEXAS,10,-5.42,0,381,311,60.8,250,267,13.7,3.24,4,17,5.8,53.9,144,121,5.3,325,85.3,8,0.14,110,,,,,82.5,79.7,77.6,,76.3,56.7,,70.4,,,5,5,351,43.1,20.7,103.4,7.7,25,33,1,7,23,7,2.0,2272,8.5,68.5,213,227,11.0,3.15,2,14,5.7,61.7,140,91,4.1,276,72.4,6,0.21,98,,,,,82.2,82.5,76.4,,79.5,56.7,,70.7,,,4,5,296,44.9,23.1,110.4,7.6,21,28,1,7,21,7,2.4,1923,8.5,63.0,92,96,10.8,2.71,2,3,2.9,56.3,54,33,6.9,105,27.6,4,0.0,31,,,,,72.4,65.0,78.9,,64.5,,,60.7,,,1,0,114,40.0,12.1,94.0,3.8,4,5,0,1,5,0,0.0,637,6.6,0,94.5,55,56,-1.6,1.81,0,0,0.0,89.3,50,3,3.8,56,14.7,2,0.22,19,,,,,70.2,69.8,76.2,,69.2,,,,,,0,0,59,46.4,0.0,106.0,0.0,0,0,0,1,3,0,0.0,288,5.1,-1.83
Will Rogers,124184,QB,MISS STATE,9,13.53,0,378,227,75.9,278,302,7.2,2.77,7,11,3.5,65.2,197,89,6.6,332,87.8,14,-0.08,95,,,,,69.4,65.4,59.6,,63.5,,,70.2,,,1,7,345,43.4,22.5,83.3,6.0,20,10,1,15,11,14,4.1,1764,5.8,77.2,294,316,6.3,2.63,6,10,3.1,67.7,214,82,5.7,343,90.7,13,-0.09,98,,,,,69.7,64.3,60.2,,61.8,,,75.4,,,1,7,355,44.0,22.0,84.5,5.2,18,9,1,14,11,15,4.2,1788,5.7,93.1,29,32,2.8,2.45,2,1,3.0,81.3,26,8,3.7,35,9.3,1,-0.12,5,,,,,68.8,69.7,74.5,,73.3,,,51.6,,,0,0,37,40.0,25.0,91.5,5.7,2,1,0,1,0,0,0.0,191,6.0,0,95.6,45,46,-1.5,1.43,1,0,0.0,93.5,43,1,0.0,46,12.2,0,-0.16,8,,,,,69.5,62.7,75.4,,62.3,,,,,,0,0,47,45.7,0.0,86.1,0.0,0,0,0,0,0,1,2.1,215,4.7,0.31
Spencer Rattler,97408,QB,OKLAHOMA,11,5.92,0,371,261,73.7,236,252,13.9,3.37,3,32,11.7,61.1,154,109,11.5,306,82.5,20,0.25,126,,,,16.8,41.2,92.8,77.9,,92.9,29.7,,67.9,,,1,7,333,51.0,22.0,114.1,7.8,24,30,2,10,24,12,3.6,2476,9.8,76.2,151,161,9.6,3.07,2,15,8.8,64.6,104,59,9.6,192,51.8,11,0.24,75,,,,,47.9,90.3,74.7,,90.2,,,69.3,,,1,4,206,50.0,23.7,110.4,7.3,14,17,2,5,12,6,2.9,1546,9.6,80.5,149,156,10.9,3.16,1,17,10.1,70.5,110,53,8.3,179,48.2,10,0.32,73,,,,16.8,49.0,91.9,81.3,,92.1,29.7,,60.4,,,1,3,192,54.2,18.9,126.7,5.6,10,13,0,5,16,6,3.1,1485,9.5,0,95.3,64,65,-3.2,1.91,0,0,0.0,92.3,60,3,1.6,65,17.5,1,0.4,22,,,,,70.5,71.4,76.6,,70.8,,,,,,1,0,65,56.9,0.0,122.8,0.0,0,0,0,0,4,0,0.0,555,8.5,-0.08
Trevor Lawrence,77632,QB,CLEMSON,10,-8.81,0,364,140,70.8,233,253,13.4,2.6,3,25,9.4,60.5,153,84,7.3,277,76.1,12,0.27,109,,,,66.7,40.2,91.3,74.7,,90.5,57.1,,74.0,,,6,5,290,50.2,16.7,113.9,5.1,14,10,4,7,22,13,4.5,2467,9.8,81.5,200,218,6.8,2.21,4,12,5.3,71.1,155,52,4.9,236,64.8,8,0.22,94,,,,66.7,45.0,82.4,73.3,,78.2,57.1,,73.2,,,4,4,246,50.8,17.3,106.3,3.8,9,9,4,6,12,8,3.3,1790,8.2,70.1,117,122,12.8,2.61,1,13,10.2,62.3,76,37,7.3,128,35.2,6,0.36,47,,,,,56.4,93.0,79.6,,92.4,,,64.3,,,2,1,133,48.4,13.5,129.9,3.9,5,1,0,2,12,5,3.8,1363,11.2,0,95.2,84,87,-3.2,1.58,2,0,0.0,89.7,78,5,2.5,87,23.9,2,0.29,32,,,,,71.5,74.1,77.8,,73.3,,,,,,0,0,89,49.4,0.0,107.2,0.0,0,0,0,1,2,0,0.0,686,7.9,2.96
Zac Thomas,39989,QB,APP STATE,12,-7.35,0,352,108,68.6,245,263,12.6,2.81,1,13,4.6,58.9,155,75,7.7,317,90.1,13,0.2,112,,,,,57.2,74.3,89.2,,71.5,60.0,,65.8,,,1,11,338,48.3,28.0,91.1,6.6,21,33,3,13,20,13,3.8,2021,7.7,74.8,155,166,9.1,2.44,1,7,3.9,66.3,110,40,5.2,205,58.2,6,0.23,67,,,,,49.8,79.2,88.4,,77.5,57.6,,65.8,,,1,4,222,48.3,32.5,93.6,6.3,13,25,3,6,9,4,1.8,1127,6.8,68.0,122,129,12.9,2.98,0,6,4.5,58.9,76,37,8.4,147,41.8,7,0.1,50,,,,,73.4,61.4,80.2,,61.2,60.0,,59.9,,,0,7,151,46.9,24.3,91.1,6.1,9,9,0,7,11,9,6.0,1057,8.2,0,96.9,32,32,-3.0,1.36,0,0,0.0,96.9,31,2,0.0,35,9.9,0,-0.01,5,,,,,68.6,65.7,74.4,,67.6,57.6,,57.3,,,0,0,35,42.9,50.0,87.9,2.9,1,1,0,0,0,0,0.0,163,5.1,1.4
Connor Bazelak,99135,QB,MISSOURI,10,-11.47,0,350,229,71.3,275,285,10.5,2.66,1,14,4.7,62.8,179,86,8.7,310,88.6,17,0.07,111,,,,,27.4,74.8,77.4,,76.9,47.9,,50.6,,,2,6,325,47.1,14.0,84.6,3.9,12,13,0,7,7,12,3.7,2101,7.4,76.6,235,239,8.0,2.44,0,6,2.4,70.3,168,60,6.7,258,73.7,12,0.16,96,,,,,27.8,71.0,76.0,,73.0,47.9,,51.9,,,2,3,270,48.4,13.3,89.4,3.1,8,11,0,2,3,9,3.3,1711,7.2,69.6,79,85,11.2,2.77,1,8,9.0,58.8,50,26,9.1,92,26.3,5,-0.18,26,,,,,51.1,80.2,78.2,,80.5,,,53.1,,,0,3,96,42.4,15.4,84.2,4.3,4,2,0,5,4,3,3.1,656,7.7,0,100.0,39,39,-3.4,1.46,0,0,0.0,100.0,39,0,0.0,40,11.4,0,0.08,11,,,,,69.1,71.8,74.9,,71.3,,,,,,0,0,41,45.0,,95.1,0.0,0,0,0,0,0,0,0.0,266,6.8,0.56
Asher O'Hara,78529,QB,MIDDLE TN,9,-1.89,0,347,224,68.5,197,218,10.9,2.98,1,15,6.2,57.3,125,110,7.4,273,78.7,10,-0.06,75,,,,,75.5,75.4,76.0,,67.8,,,73.7,,,1,8,298,44.3,20.9,78.8,8.4,23,32,0,19,10,14,4.7,1515,6.9,76.1,180,193,6.6,2.71,1,8,4.0,66.8,129,79,5.8,231,66.6,8,-0.05,61,,,,66.7,81.7,76.5,74.5,,67.9,89.2,,73.5,,,1,6,242,43.7,16.5,87.9,5.6,13,25,0,11,9,9,3.7,1274,6.6,75.3,89,97,9.2,2.55,0,7,6.3,64.9,63,39,6.0,116,33.4,4,0.09,37,,,,,56.2,71.6,79.5,,69.9,,,65.5,,,0,2,130,50.9,25.6,87.4,8.6,10,9,0,8,3,5,3.8,687,7.1,0,95.8,72,72,-2.1,1.49,0,0,0.0,93.1,67,8,2.9,74,21.3,2,0.21,23,,,,66.7,71.0,76.4,77.2,,73.2,89.2,,61.7,,,0,0,74,52.7,0.0,101.7,0.0,0,2,0,0,2,0,0.0,446,6.2,0.48
Tyrrell Pigrome,46511,QB,W KENTUCKY,11,-6.83,0,339,346,65.7,254,270,10.6,3.01,1,10,3.6,54.1,146,80,12.6,310,91.4,21,-0.09,77,,,,,33.5,63.2,76.9,,60.3,28.7,,66.4,,,3,2,320,37.7,25.0,76.0,6.5,20,20,1,11,8,9,2.8,1430,5.3,69.9,209,222,8.8,2.82,1,7,3.0,59.5,132,56,9.6,250,73.7,14,0.04,68,,,,,43.4,62.4,75.4,,56.8,,,67.7,,,2,1,260,42.0,25.0,83.7,5.6,14,14,1,9,8,9,3.5,1170,5.3,64.4,73,76,10.4,3.11,0,3,3.9,52.6,40,27,14.9,89,26.3,7,-0.34,17,,,,,29.7,61.6,77.9,,66.9,28.7,,52.7,,,1,1,90,30.3,22.2,68.7,6.7,6,7,0,2,1,1,1.1,435,5.7,0,92.9,28,28,-2.8,1.68,0,0,0.0,92.9,26,3,0.0,29,8.6,0,0.19,8,,,,,68.2,54.4,73.7,,56.4,,,56.3,,,0,0,30,51.7,0.0,104.6,0.0,0,1,0,0,1,1,3.3,175,6.3,0.45
Peyton Ramsey,40186,QB,NWESTERN,9,-2.12,0,333,256,71.9,224,256,9.9,3.19,4,14,5.2,59.4,152,123,5.6,306,91.9,9,0.09,104,,,,,57.4,78.8,88.2,,79.1,57.1,,62.5,,,3,8,317,44.8,12.2,78.9,4.9,15,34,0,25,11,10,3.2,1597,6.2,73.3,176,197,8.7,2.97,3,9,4.4,61.4,121,76,6.2,225,67.6,8,0.07,78,,,,,61.4,75.9,87.4,,73.9,60.0,,66.0,,,3,7,231,42.7,14.5,72.3,4.9,11,17,0,15,5,8,3.5,1198,6.1,76.1,71,86,9.0,3.39,1,5,5.5,59.3,51,49,5.6,108,32.4,3,0.06,34,,,,,53.9,76.4,79.1,,81.0,59.1,,53.8,,,0,1,113,46.3,8.2,99.7,3.7,4,17,0,14,7,2,1.8,535,6.2,0,95.7,23,27,-2.2,2.13,0,0,0.0,74.1,20,2,9.1,27,8.1,2,-0.15,8,,,,,67.9,64.2,73.4,,63.8,,,,,,0,0,27,33.3,0.0,97.1,0.0,0,0,0,4,1,0,0.0,136,5.0,0.14
Brady McBride,77641,QB,TEXAS ST,9,1.9,0,331,314,64.3,213,221,11.2,3.04,1,15,6.1,55.7,123,93,10.2,267,80.7,14,-0.13,82,,,,,59.0,49.1,74.0,,50.1,54.3,,52.0,,,1,7,291,39.7,23.7,87.5,8.2,22,23,0,6,15,19,6.5,1573,7.1,66.5,185,191,8.1,2.9,0,11,5.3,60.7,116,70,5.7,222,67.1,7,-0.11,63,,,,,67.8,44.2,72.3,,45.9,54.3,,48.3,,,1,4,239,38.3,18.6,87.0,5.9,13,18,0,5,9,15,6.3,1254,6.6,74.7,87,91,8.2,2.53,1,5,5.1,62.6,57,30,12.3,109,32.9,8,-0.1,36,,,,,50.9,69.7,79.1,,67.3,,,68.2,,,0,3,118,44.0,30.0,100.4,8.3,9,7,0,3,8,4,3.4,667,7.3,0,86.4,59,61,-2.8,1.68,0,1,1.6,82.0,50,7,2.0,64,19.3,1,0.0,17,,,,,70.5,67.6,76.7,,66.7,,,62.0,,,0,0,66,42.2,0.0,101.4,0.0,0,2,0,2,2,0,0.0,348,5.7,0.76
Levi Lewis,60428,QB,LA LAFAYET,11,-1.56,0,330,207,67.2,235,253,14.0,3.09,1,17,6.4,54.2,137,75,13.3,282,85.5,21,0.17,99,,,,,71.6,78.4,68.5,,74.1,,,73.3,,,1,7,298,47.5,10.7,92.3,2.8,8,21,3,13,18,12,4.0,1997,7.9,70.7,208,222,10.6,2.69,1,14,6.0,59.5,132,52,10.2,245,74.2,15,0.13,76,,,,,70.5,75.1,67.2,,70.3,,,73.6,,,0,3,256,44.5,9.6,88.0,2.0,5,16,3,10,8,9,3.5,1595,7.2,73.2,71,76,13.9,3.34,0,3,3.7,57.9,44,28,15.4,85,25.8,8,0.23,35,,,,,71.6,80.4,77.9,,77.5,,,70.4,,,1,4,91,51.8,10.7,104.9,3.5,3,6,0,4,11,3,3.3,673,8.9,0,93.2,44,45,-2.0,1.5,0,0,0.0,86.7,39,5,4.9,48,14.5,2,0.04,12,,,,,69.6,72.1,75.5,,67.3,,,69.0,,,0,0,49,39.6,0.0,99.2,0.0,0,1,0,1,1,0,0.0,271,6.0,1.68
Brennan Armstrong,77696,QB,VIRGINIA,9,-13.17,0,329,335,65.4,234,244,12.2,2.95,1,20,7.8,54.5,133,82,13.1,300,91.2,20,0.0,93,,,,,82.7,90.7,87.1,,86.6,53.8,,79.3,,,2,11,317,44.3,20.7,84.5,5.7,17,39,1,6,17,9,2.8,1906,7.8,70.4,230,239,10.5,2.85,1,19,7.6,59.8,143,76,11.7,295,89.7,19,0.02,92,,,,,82.7,91.5,87.0,,89.9,59.5,,79.8,,,2,10,309,45.1,23.7,90.1,6.1,18,38,1,5,16,8,2.6,1910,8.0,51.7,29,30,13.7,2.94,0,1,3.0,46.7,14,10,6.7,34,10.3,1,-0.09,9,,,,,68.9,49.0,74.9,,51.4,54.3,,52.9,,,0,1,38,32.4,10.0,77.6,2.9,1,2,0,1,2,2,5.3,204,6.8,0,96.0,25,25,-1.8,1.85,0,0,0.0,96.0,24,4,0.0,29,8.8,0,0.12,8,,,,,68.2,58.0,73.7,,59.5,,,57.3,,,0,0,30,37.9,50.0,114.7,6.9,2,1,0,0,1,1,3.3,208,8.3,-1.19
Desmond Ridder,55086,QB,CINCINNATI,10,-5.5,0,327,138,68.5,222,237,11.7,2.81,6,14,5.6,61.2,145,74,4.6,282,86.2,7,0.23,112,,,,,41.6,75.2,77.1,,67.4,,,76.7,,,1,6,294,50.4,28.4,102.6,7.4,21,24,0,8,18,11,3.7,1980,8.4,72.2,194,200,9.1,2.66,3,10,4.8,68.0,136,58,2.9,237,72.5,4,0.24,98,,,,,47.7,77.1,75.9,,68.7,,,77.4,,,0,6,247,51.1,29.3,104.5,7.2,17,19,0,3,14,9,3.6,1678,8.4,77.1,70,80,10.3,2.64,4,4,4.8,62.5,50,16,7.4,90,27.5,4,0.21,31,,,,,46.1,66.8,78.0,,65.4,,,64.1,,,1,0,93,48.9,25.0,106.9,4.4,4,6,0,5,5,2,2.2,612,7.7,0,100.0,42,43,-2.5,1.64,1,0,0.0,95.3,41,0,2.4,45,13.8,1,0.24,17,,,,,69.4,73.6,75.3,,71.2,,,64.3,,,0,0,46,51.1,,104.5,0.0,0,1,0,0,1,0,0.0,310,7.2,-0.74
