player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_epa,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_pass_rush_defense,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_positive_epa_percent,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_epa,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_pass_rush_defense,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_positive_epa_percent,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Bo Schneider,39713,QB,UCF,6,2.57,2.5,3.09,4.1,117,323,75.9,58,60,5.8,1.96,1,0,0.0,66.7,40,18,9.1,62,53.0,4,-0.14,22,,,,,43.0,62.1,76.5,,61.7,,,,,,1,3,64,53.2,11.1,67.8,3.2,2,0,0,0,1,4,6.3,367,6.1,42.5,40,45,15.0,3.25,0,2,4.3,31.1,14,29,17.6,55,47.0,3,-0.86,9,,,,,70.1,35.1,76.1,,36.0,,,57.8,,,1,4,57,20.0,31.0,13.9,16.4,9,1,0,4,1,5,8.8,168,3.7
Austin Apodaca,46439,QB,NEW MEXICO,10,2.28,2.25,2.63,3.7,116,241,74.3,70,71,4.1,1.62,1,2,2.7,64.8,46,9,11.5,74,63.8,6,-0.1,20,,,,,71.0,51.4,77.3,,51.3,,,,,,0,3,77,44.6,33.3,64.6,4.1,3,0,0,0,0,5,6.5,445,6.3,42.9,35,38,18.3,3.44,0,3,7.5,28.9,11,21,26.7,42,36.2,4,-0.35,8,,,,,69.3,29.7,75.2,,30.2,,,57.0,,,0,3,45,21.4,14.3,33.2,7.1,3,1,0,3,1,8,17.8,276,7.3
Kyle Shurmur,29110,QB,VANDERBILT,5,2.61,2.53,2.71,5.1,115,333,61.7,47,48,8.0,1.91,0,2,4.1,52.1,25,12,13.8,52,45.2,4,-0.19,14,,,,,69.8,65.4,75.8,,64.9,,,,,,0,1,53,38.5,33.3,89.1,7.7,4,0,0,1,4,2,3.8,282,5.9,50.0,48,55,11.6,3.18,3,3,5.4,34.5,19,28,20.8,63,54.8,5,-0.48,13,,,,,43.0,49.4,76.6,,48.2,,,62.7,,,1,2,65,25.4,17.9,38.5,7.9,5,3,0,3,1,4,6.2,221,4.0
Cade Apsay,27137,QB,COLORADO,5,2.67,2.35,3.54,5.62,112,143,73.3,60,61,5.8,1.93,0,1,1.6,65.6,40,17,9.1,64,57.1,4,0.11,23,,,,,70.6,71.9,76.8,,71.1,,,,,,1,1,68,51.6,17.6,89.7,4.7,3,0,0,0,3,1,1.5,342,5.6,66.7,30,31,12.0,3.66,0,1,3.1,61.3,19,24,5.0,48,42.9,1,-0.41,11,,,,,36.6,55.1,75.5,,55.8,,,56.8,,,0,4,49,37.5,45.8,45.8,22.9,11,6,0,1,0,2,4.1,240,7.7
KD Humphries,20162,QB,MURRAY ST,2,2.42,2.24,3.44,4.01,103,236,73.3,60,60,5.4,1.71,0,4,6.3,71.7,43,7,2.3,61,59.2,1,-0.13,17,,,,,70.5,68.4,76.6,,67.8,,,,,,0,2,65,37.7,14.3,84.4,1.6,1,0,0,0,2,2,3.1,366,6.1,56.0,25,30,11.6,3.53,0,2,6.3,43.3,13,21,7.1,41,39.8,1,-0.28,10,,,,,69.3,53.8,75.1,,61.6,,,45.2,,,0,2,44,29.3,19.0,52.4,9.8,4,7,0,5,1,2,4.5,222,7.4
Greg Hankerson Jr.,22834,QB,NORFOLK,3,2.96,2.59,4.78,5.07,103,244,63.8,47,49,5.9,1.9,1,1,2.0,53.1,26,10,13.3,50,48.5,4,-0.07,12,,,,,69.7,58.2,75.7,,57.9,,,,,,0,0,51,36.0,10.0,70.1,2.0,1,0,0,1,0,3,5.9,280,5.7,53.1,32,38,12.0,3.95,1,1,2.6,39.5,15,34,11.8,53,51.5,2,-0.18,14,,,,,39.5,46.0,75.9,,43.2,,,60.2,,,1,1,55,32.1,14.7,69.7,9.4,5,10,0,4,3,6,10.9,177,4.7
Jordy Joseph,16946,QB,TULANE,6,2.72,2.56,3.15,4.5,103,319,70.5,44,48,4.3,1.91,2,1,2.0,54.2,26,8,16.1,49,47.6,5,-0.22,16,,,,,69.7,46.3,11.9,,48.0,,,,,,0,3,51,44.9,12.5,76.3,2.0,1,0,0,2,4,3,5.9,315,6.6,65.0,40,44,11.2,3.45,0,3,6.5,45.5,20,22,23.1,54,52.4,6,0.14,19,,,,,70.1,73.2,76.1,,65.0,,,79.0,,,0,0,57,40.7,13.6,83.9,5.6,3,7,0,4,2,1,1.8,304,6.9
Matt Johnson,46383,QB,CHARLOTTE,11,2.47,2.1,2.77,5.86,101,136,65.6,61,61,7.0,1.76,0,4,6.3,60.7,37,18,7.5,64,63.4,3,-0.09,25,,,,,70.5,57.8,76.7,,57.5,,,,,,0,5,66,45.3,16.7,78.4,4.7,3,0,0,0,5,3,4.5,477,7.8,45.8,24,25,23.0,3.71,0,4,14.8,40.0,10,15,9.1,37,36.6,1,-0.36,8,,,,,30.3,50.6,74.7,,50.3,,,57.9,,,1,3,39,29.7,20.0,71.2,8.1,3,9,0,0,2,4,10.3,292,11.7
Jerrard Randall,17137,QB,ARIZONA,9,2.42,2.29,3.1,4.62,101,109,62.7,59,60,5.9,1.81,0,1,1.6,50.0,30,8,18.9,60,59.4,7,-0.07,11,,,,,70.3,60.4,76.3,,60.0,,,,,,1,0,61,40.0,0.0,78.2,0.0,0,0,0,0,3,1,1.6,256,4.3,51.5,33,35,16.9,3.3,0,3,8.3,48.6,17,26,0.0,41,40.6,0,-0.02,12,,,,,69.1,53.2,74.9,,54.8,,,54.4,,,0,3,42,41.5,3.8,57.1,2.4,1,5,0,2,2,6,14.3,262,7.5
Jeff Smith,48055,QB,BOSTON COL,9,2.79,2.56,3.34,4.29,100,121,58.3,48,50,9.1,2.01,0,0,0.0,42.0,21,13,25.0,52,52.0,7,-0.43,10,,,,,70.0,44.7,76.0,,44.9,,,,,,2,2,56,25.0,15.4,48.5,3.8,2,0,0,0,2,3,5.4,177,3.5,41.7,24,32,12.6,3.64,1,1,2.9,18.8,6,30,40.0,48,48.0,4,-0.75,8,,,,,37.1,52.4,75.6,,45.2,,,68.2,,,0,1,50,25.0,20.0,26.6,12.5,6,10,0,7,0,3,6.0,78,2.4
Bram Kohlhausen,39176,QB,TCU,6,3.05,2.92,3.47,4.22,100,305,82.1,28,28,4.2,1.59,0,0,0.0,78.6,22,2,4.3,29,29.0,1,0.24,8,,,,,68.3,70.2,73.9,,67.7,,,64.0,,,0,0,31,55.2,0.0,116.4,0.0,0,1,0,0,2,0,0.0,174,6.2,67.3,55,60,12.0,3.65,1,3,4.8,55.0,33,23,10.8,71,71.0,4,0.26,25,,,,,46.4,51.4,77.0,,47.8,,,67.1,,,0,2,73,49.3,13.0,88.6,4.2,3,8,0,4,3,5,6.8,546,9.1
Kevin Ellison,46555,QB,GA SOUTHRN,11,2.78,2.66,3.62,4.43,98,174,59.5,37,40,5.0,1.9,1,0,0.0,50.0,20,14,9.1,42,42.9,2,-0.73,8,,,,,69.4,37.4,75.3,,37.8,,,,,,2,3,46,35.7,14.3,28.3,4.8,2,0,0,0,0,3,6.5,152,3.8,52.3,44,49,22.2,3.44,0,11,20.8,40.8,20,25,13.0,56,57.1,3,0.17,19,,,,,42.3,83.4,76.4,,83.5,,,60.9,,,3,2,62,37.5,12.0,83.9,5.4,3,4,0,2,4,4,6.5,442,9.0
Peyton Bender,26736,QB,WASH STATE,5,2.44,2.42,3.13,,94,341,78.3,46,47,6.3,1.84,1,3,6.3,66.0,31,4,13.9,48,51.1,5,-0.09,15,,,,,69.6,70.1,75.5,,69.4,,,,,,0,1,49,50.0,25.0,91.6,2.1,1,0,0,0,3,2,4.1,250,5.3,52.4,42,44,9.0,3.07,0,1,2.3,50.0,22,13,0.0,46,48.9,0,-0.75,13,,,,,35.8,32.3,75.4,,32.8,,,,,,2,3,47,39.1,15.4,40.9,4.3,2,0,0,0,0,7,14.9,270,6.1
John Fadule,35420,QB,BOSTON COL,3,2.96,2.8,3.43,4.02,92,121,67.6,37,37,8.8,1.96,0,4,9.5,59.5,22,9,12.0,38,41.3,3,-0.41,10,,,,,69.2,77.8,75.0,,77.0,,,,,,0,1,43,39.5,11.1,75.2,2.6,1,0,0,0,1,2,4.7,229,6.2,66.7,27,37,13.1,3.67,0,2,5.0,45.9,17,41,5.6,54,58.7,1,-0.43,14,,,,,41.1,44.0,76.1,,35.9,,,74.7,,,1,3,57,37.0,26.8,34.0,20.4,11,6,0,9,0,6,10.5,243,6.6
J.W. Walsh,19040,QB,OKLA STATE,12,2.5,2.34,,4.8,91,262,89.6,48,52,5.9,1.7,3,0,0.0,76.9,40,11,7.0,53,58.2,3,0.34,21,,,,,39.5,79.4,75.9,,82.0,,,50.5,,,0,1,55,56.6,0.0,126.6,0.0,0,1,0,1,8,3,5.5,360,6.9,69.0,29,33,16.5,3.62,0,2,6.1,51.5,17,11,15.0,38,41.8,3,0.72,16,,,,,68.9,76.7,74.6,,78.3,,,58.5,,,0,0,38,55.3,0.0,136.7,0.0,0,5,0,4,5,1,2.6,427,12.9
Jake Hubenak,32201,QB,TEXAS A&M,5,2.7,2.54,2.95,4.23,89,312,76.9,39,43,6.9,2.01,3,1,2.1,67.4,29,5,3.3,45,50.6,1,0.02,13,,,,,36.6,52.7,75.6,,52.5,,,,,,0,0,50,53.3,40.0,95.3,4.4,2,0,0,1,2,4,8.0,222,5.2,36.7,30,33,17.1,3.4,1,3,8.6,33.3,11,21,0.0,44,49.4,0,-0.34,9,,,,,69.5,39.1,75.4,,40.4,,,53.0,,,0,1,48,31.8,19.0,49.7,9.1,4,7,0,2,1,5,10.4,177,5.4
Michael Birdsong,25709,QB,MARSHALL,6,2.42,2.32,2.36,5.1,89,214,68.1,47,49,7.5,1.84,1,1,1.9,55.1,27,12,15.6,52,58.4,5,-0.52,9,,,,,40.3,35.3,76.1,,35.7,,,,,,1,2,57,36.5,25.0,54.9,5.8,3,0,0,0,1,5,8.8,201,4.1,67.7,31,32,11.3,3.23,0,1,2.8,50.0,16,12,23.8,37,41.6,5,-0.36,9,,,,,31.8,41.5,74.9,,49.3,,,35.4,,,0,2,42,32.4,16.7,50.0,5.4,2,3,0,1,1,4,9.5,168,5.3
Jake Luton,17287,QB,IDAHO,5,2.5,2.32,3.84,3.98,89,185,76.0,50,50,4.4,1.91,0,0,0.0,72.0,36,6,5.3,51,57.3,2,-0.13,11,,,,,69.9,57.3,75.9,,57.0,,,,,,0,1,54,43.1,16.7,76.6,2.0,1,0,0,0,0,1,1.9,274,5.5,51.9,27,29,15.6,3.29,0,1,3.2,44.8,13,20,7.1,38,42.7,1,-0.27,6,,,,,69.0,40.9,74.8,,42.2,,,53.5,,,0,3,40,36.8,20.0,27.6,10.5,4,5,0,2,1,3,7.5,113,3.9
Drew Barker,26947,QB,KENTUCKY,5,3.07,2.65,4.02,4.95,87,202,62.5,32,32,4.1,1.8,0,0,0.0,59.4,19,4,5.0,32,36.8,1,-0.3,7,,,,,68.5,29.8,74.2,,30.0,,,,,,0,1,34,31.3,0.0,66.8,0.0,0,0,0,0,1,5,14.7,137,4.3,62.1,29,37,11.9,3.81,1,2,5.3,40.5,15,32,16.7,55,63.2,3,-0.12,11,,,,,70.1,42.2,76.1,,48.3,,,46.4,,,4,1,57,29.1,15.6,49.5,9.1,5,13,0,3,0,3,5.3,221,6.0
Ryan Finley,46426,QB,BOISE ST,3,2.8,2.47,4.25,4.26,87,120,66.7,36,37,5.6,1.87,1,1,2.7,59.5,22,7,8.3,37,42.5,2,-0.06,10,,,,,68.8,63.7,74.5,,63.3,,,,,,0,1,37,40.5,0.0,71.3,0.0,0,0,0,0,1,1,2.7,195,5.3,83.9,31,34,12.1,3.48,0,2,5.7,70.6,24,23,7.7,50,57.5,2,-0.08,16,,,,,69.7,63.9,75.7,,65.2,,,58.3,,,0,3,51,50.0,26.1,59.7,12.0,6,10,0,3,0,4,7.8,290,8.5
Parker Boehme,39372,QB,DUKE,9,2.3,2.26,2.62,4.1,84,154,73.2,41,43,4.1,1.76,2,1,2.2,60.5,26,5,13.3,45,53.6,4,-0.18,11,,,,,35.5,58.7,75.4,,58.4,,,,,,0,0,47,42.2,40.0,90.6,4.4,2,0,0,0,2,2,4.3,234,5.4,52.9,34,34,16.7,2.94,0,4,10.8,50.0,17,14,5.6,39,46.4,1,0.11,13,,,,,69.1,79.7,74.9,,77.5,,,64.3,,,0,1,42,41.0,28.6,73.9,10.3,4,1,0,0,0,1,2.4,346,10.2
Reginald Bell,28286,QB,E MICHIGAN,4,2.6,2.26,3.05,4.14,84,160,76.3,38,40,4.6,1.76,1,0,0.0,70.0,28,9,3.4,42,50.0,1,-0.09,15,,,,,32.5,62.0,74.9,,61.6,,,,,,1,1,42,47.6,22.2,88.2,4.8,2,0,0,0,2,2,4.8,207,5.2,64.7,17,22,11.6,3.44,1,1,4.3,40.9,9,27,18.2,42,50.0,2,-0.34,13,,,,,21.9,55.3,6.7,,41.2,,,77.7,,,0,2,44,38.1,37.0,19.9,23.8,10,10,0,4,0,3,6.8,114,5.2
Kody Cook,18371,WR,KANSAS ST,7,3.29,2.82,4.76,5.98,82,199,63.3,30,30,7.2,1.89,0,1,3.2,60.0,18,11,5.3,33,40.2,1,0.07,12,,,,,68.5,68.0,74.2,,67.4,,,,,,0,0,34,36.4,27.3,98.5,9.1,3,0,0,0,2,1,2.9,174,5.8,46.4,28,35,19.8,4.24,0,3,7.9,31.4,11,28,15.4,49,59.8,2,-0.49,11,,,,,69.8,50.8,76.4,,49.5,65.9,,54.1,,,0,3,52,24.5,32.1,40.2,18.4,9,5,0,7,2,4,7.7,240,6.9
Nick Smith,30748,QB,WYOMING,4,2.92,2.71,2.3,4.64,80,351,50.0,22,22,5.6,2.16,0,0,0.0,50.0,11,12,0.0,27,33.8,0,-0.56,5,,,,,34.0,48.3,73.4,,48.3,,,,,,0,0,27,37.0,41.7,75.2,18.5,5,0,0,0,1,1,3.7,86,3.9,48.6,37,42,13.1,3.31,0,1,2.3,38.1,16,20,11.1,53,66.3,2,0.09,15,,,,,70.0,55.1,75.9,,54.9,,,58.6,,,2,1,55,43.4,5.0,56.7,1.9,1,10,0,3,2,1,1.8,171,4.1
Zach Lujan,46590,QB,S DAK ST,2,2.41,2.27,3.42,4.45,80,292,58.7,46,47,8.7,1.96,1,1,2.0,48.9,23,17,14.8,50,62.5,4,0.04,10,,,,,69.9,53.1,75.9,,53.0,,,,,,0,0,54,38.0,17.6,86.1,6.0,3,0,0,0,2,1,1.9,328,7.0,60.0,25,25,12.2,3.16,0,4,16.0,56.0,14,15,6.7,30,37.5,1,0.23,9,,,,,68.2,75.0,73.7,,77.8,,,52.9,,,0,0,30,40.0,20.0,111.1,10.0,3,2,0,0,2,1,3.3,214,8.6
Marcus McMaryion,29810,QB,OREGON ST,7,2.78,2.45,3.05,5.13,80,265,57.1,35,36,9.4,1.94,1,3,8.1,52.8,19,8,5.0,37,46.3,1,0.05,11,,,,,68.9,61.5,74.6,,61.2,,,,,,0,2,38,45.9,12.5,62.0,2.7,1,0,0,0,1,2,5.3,258,7.2,45.8,24,31,14.9,3.51,1,3,8.6,25.8,8,16,27.3,43,53.8,3,-0.72,6,,,,,69.5,58.4,75.4,,63.5,,,50.5,,,1,1,47,25.6,18.8,33.1,7.0,3,9,0,5,0,1,2.1,145,4.7
Kyle Postma,32269,QB,HOUSTON,6,2.95,2.71,3.3,4.9,79,182,73.3,30,30,3.3,1.53,0,0,0.0,70.0,21,4,4.5,30,38.0,1,-0.34,7,,,,,68.3,48.7,73.9,,48.7,,,,,,0,1,31,46.7,0.0,62.8,0.0,0,0,0,0,0,1,3.2,117,3.9,72.2,36,38,15.9,3.82,0,10,23.8,57.9,22,27,15.4,49,62.0,4,0.55,20,,,,,69.8,96.9,75.9,,96.7,,,70.7,,,1,0,53,53.1,11.1,113.4,6.1,3,8,0,1,3,0,0.0,335,8.8
Michael Sanders,25385,QB,IDAHO ST,2,2.3,2.3,2.4,,76,186,60.0,50,53,7.3,1.97,3,0,0.0,52.8,28,10,6.7,54,71.1,2,-0.38,11,,,,,70.0,42.8,76.1,,43.0,,,,,,0,1,57,35.2,10.0,55.9,1.9,1,0,0,0,0,5,8.8,225,4.2,42.9,21,22,18.6,3.12,0,3,12.5,31.8,7,7,22.2,22,28.9,2,-0.29,4,,,,,67.6,47.2,73.0,,47.3,,,,,,0,3,24,22.7,0.0,24.6,0.0,0,0,0,1,1,5,20.8,108,4.9
Ben Scott,46544,QB,UC DAVIS,2,2.22,2.19,1.9,3.6,74,322,80.4,46,46,4.0,1.86,0,0,0.0,76.1,35,6,5.4,47,63.5,2,0.12,17,,,,,69.5,76.4,75.4,,75.6,,,,,,0,0,47,53.2,16.7,104.3,2.1,1,0,0,0,2,1,2.1,269,5.8,70.0,20,23,8.0,3.09,2,1,3.7,56.5,13,11,7.1,25,33.8,1,0.56,9,,,,,68.1,87.6,73.6,,83.5,,,70.0,,,0,0,29,52.0,0.0,97.4,0.0,0,2,0,1,1,0,0.0,186,8.1
Jarod Neal,19674,QB,TENN MARTN,2,2.36,2.21,2.5,4.38,73,310,82.5,40,43,5.4,1.88,2,0,0.0,69.8,30,11,9.1,43,58.9,3,0.17,15,,,,,69.3,54.3,75.1,,54.1,,,,,,0,1,44,53.5,0.0,89.5,0.0,0,0,0,1,1,3,6.8,322,7.5,59.1,22,24,8.8,3.05,0,0,0.0,54.2,13,12,0.0,30,41.1,0,-0.18,10,,,,,68.5,43.4,74.1,,47.7,,,49.0,,,1,1,33,43.3,8.3,64.1,3.3,1,5,0,1,0,3,9.1,197,8.2
Eli Jenkins,12041,QB,JVILLE ST,2,2.76,2.48,4.5,5.38,71,196,73.0,37,38,7.1,1.79,1,2,5.1,68.4,26,5,3.7,38,53.5,1,0.13,10,,,,,68.9,72.4,74.7,,71.8,,,,,,0,0,39,57.9,0.0,86.3,0.0,0,0,0,0,0,1,2.6,248,6.5,29.2,24,25,14.3,3.87,0,0,0.0,28.0,7,14,0.0,33,46.5,0,-0.65,6,,,,,28.9,37.4,74.2,,40.8,,,49.1,,,0,3,34,24.2,28.6,15.3,12.1,4,4,0,1,1,6,17.6,87,3.5
Jack Milas,22500,QB,BALL ST,4,2.19,2.18,2.5,,67,117,76.1,46,48,4.7,1.85,2,0,0.0,66.7,32,9,8.6,48,71.6,3,0.03,20,,,,,69.7,46.7,75.7,,46.8,,,,,,0,1,51,50.0,0.0,83.7,0.0,0,0,0,0,1,2,3.9,320,6.7,44.4,18,18,18.8,3.05,0,2,10.0,11.1,2,1,75.0,19,28.4,6,-1.17,1,,,,,67.4,32.7,72.7,,33.2,,,,,,0,2,22,5.3,100.0,0.0,5.3,1,0,0,0,0,4,18.2,19,1.1
Josh Woodrum,11253,QB,LIBERTY,2,2.32,2.26,,4.15,67,206,86.0,43,44,4.0,1.65,1,0,0.0,81.8,36,10,2.7,44,65.7,1,0.33,15,,,,,69.5,68.9,75.4,,68.3,,,,,,0,0,47,52.3,0.0,95.0,0.0,0,0,0,0,0,1,2.1,299,6.8,66.7,18,21,14.7,3.6,0,1,4.3,52.4,11,10,8.3,23,34.3,1,0.27,8,,,,,67.7,58.2,73.1,,61.0,,,53.1,,,0,0,25,43.5,0.0,105.9,0.0,0,2,0,3,1,1,4.0,223,10.6
Tyler Harris,27477,QB,UCF,5,2.59,2.54,3.0,4.5,65,323,50.0,34,34,9.5,1.99,0,0,0.0,41.2,14,7,17.6,34,52.3,3,-0.24,6,,,,,68.8,35.2,74.5,,35.7,,,,,,0,1,37,29.4,0.0,73.9,0.0,0,0,0,0,3,1,2.7,166,4.9,56.5,23,27,13.9,3.25,0,2,7.4,44.4,12,16,7.7,31,47.7,1,-0.23,8,,,,,28.0,68.1,73.9,,65.6,,,64.3,,,2,1,31,38.7,18.8,57.9,9.7,3,1,0,2,1,2,6.5,142,5.3
Dan Collins,46412,QB,MAINE,2,2.58,2.38,3.44,4.3,65,212,78.3,23,30,5.3,1.99,3,1,3.2,40.0,12,11,33.3,31,47.7,6,-0.4,5,,,,,68.3,48.2,74.0,,48.1,,,,,,3,1,32,29.0,9.1,35.1,3.2,1,0,0,1,0,2,6.3,98,3.3,46.2,26,26,10.3,3.11,0,0,0.0,42.3,11,19,8.3,34,52.3,1,-0.6,5,,,,,29.5,35.2,74.3,,35.8,,,54.7,,,0,2,35,32.4,21.1,23.6,11.8,4,4,0,0,0,5,14.3,114,4.4
Tim Boyle,21956,QB,UCONN,5,2.55,2.34,3.7,5.15,65,146,74.4,39,41,5.4,1.82,0,0,0.0,61.0,25,9,13.8,41,63.1,4,-0.07,11,,,,,69.1,69.8,74.9,,69.3,,,,,,0,1,41,43.9,0.0,66.3,0.0,0,0,0,2,0,1,2.4,232,5.7,53.3,15,18,8.7,3.81,0,1,5.3,33.3,6,11,25.0,24,36.9,2,-0.43,4,,,,,67.7,38.7,73.1,,39.2,,,54.9,,,0,0,25,16.7,18.2,42.4,8.3,2,4,0,3,0,2,8.0,49,2.7
Kavika Johnson,46384,QB,UTEP,8,2.34,2.05,2.98,5.02,64,330,72.2,36,37,0.9,1.44,1,2,5.4,64.9,24,4,7.7,37,57.8,2,-0.36,8,,,,,68.8,50.4,74.5,,50.2,,,,,,0,0,37,24.3,0.0,90.3,0.0,0,0,0,0,2,3,8.1,143,3.9,35.7,14,18,14.4,3.57,1,0,0.0,22.2,4,15,20.0,27,42.2,1,-0.51,5,,,,,19.0,29.9,0.0,,28.4,,,65.6,,,0,0,27,29.6,26.7,66.7,14.8,4,5,0,3,1,2,7.4,91,5.1
Malik Rosier,46550,QB,MIAMI FL,4,2.35,2.15,1.85,5.5,64,220,71.4,35,36,7.3,1.61,1,5,13.2,52.8,19,6,24.0,37,57.8,6,0.2,12,,,,,68.9,84.6,2.3,,85.6,,,,,,0,0,39,40.5,16.7,95.5,2.7,1,0,0,0,2,0,0.0,267,7.4,60.0,20,22,13.0,3.36,1,2,9.1,45.5,10,14,16.7,27,42.2,2,-0.75,3,,,,,67.9,47.6,0.0,,56.0,,,47.7,,,0,3,27,33.3,7.1,14.4,3.7,1,4,0,1,0,3,11.1,74,3.4
Christian Chapman,27211,QB,S DIEGO ST,5,2.91,2.59,3.7,4.05,64,284,85.7,21,22,5.5,2.01,0,0,0.0,72.7,16,5,11.1,22,34.4,2,0.23,7,,,,,67.4,70.6,72.7,,70.1,,,,,,1,0,22,45.5,0.0,111.0,0.0,0,0,0,0,1,0,0.0,175,8.0,52.0,25,27,16.6,3.38,0,5,17.2,48.1,13,21,0.0,42,65.6,0,0.11,12,,,,,69.3,62.7,75.1,,69.3,,,51.0,,,1,1,44,38.1,19.0,79.4,9.5,4,11,0,1,1,2,4.5,261,9.7
Lorenzo Nunez,39564,QB,S CAROLINA,5,3.2,2.95,3.7,4.8,63,289,80.0,20,20,4.5,1.73,0,0,0.0,75.0,15,2,6.3,21,33.3,1,-0.13,8,,,,,67.4,59.4,0.0,,62.2,,,,,,0,2,22,52.4,50.0,52.5,4.8,1,0,0,0,0,2,9.1,132,6.6,71.4,28,31,15.3,3.93,1,1,3.0,54.8,17,19,15.0,42,66.7,3,0.04,16,,,,,69.3,52.3,75.1,,50.2,,,62.6,,,0,1,44,45.2,26.3,99.4,11.9,5,6,0,2,3,4,9.1,244,7.9
Jadrian Clark,46428,QB,WEBER ST,2,2.17,2.15,2.4,,62,342,67.5,40,44,4.9,1.87,1,0,0.0,54.5,24,8,11.1,46,74.2,3,-0.72,4,,,,,69.5,51.3,75.4,,51.2,,,,,,3,1,48,26.1,25.0,51.6,4.3,2,0,0,0,0,0,0.0,143,3.3,50.0,12,14,16.5,3.03,0,2,14.3,28.6,4,7,33.3,16,25.8,2,-0.69,2,,,,,26.8,48.6,71.6,,48.7,,,,,,2,1,16,12.5,28.6,50.9,12.5,2,0,0,0,1,2,12.5,100,7.1
Trey Taylor,17839,QB,AUSTINPEAY,2,2.38,2.04,3.18,4.42,62,116,75.0,36,37,3.4,1.68,1,0,0.0,70.3,26,2,3.7,38,61.3,1,-0.1,6,,,,,68.9,64.6,74.7,,64.2,,,,,,0,0,39,44.7,50.0,84.5,2.6,1,0,0,0,1,0,0.0,132,3.6,41.7,12,13,16.1,3.49,0,1,7.1,23.1,3,16,40.0,24,38.7,2,-0.77,4,,,,,67.7,69.6,73.1,,67.8,,,64.1,,,0,1,25,29.2,31.3,43.4,20.8,5,6,0,1,1,0,0.0,71,5.5
Troy Flutie,27900,QB,BOSTON COL,7,3.04,2.73,3.53,5.0,62,121,60.7,28,29,12.2,2.05,0,2,6.5,55.2,16,9,5.9,31,50.0,1,-0.25,7,,,,,68.5,49.6,74.1,,49.6,,,,,,1,1,33,35.5,22.2,74.8,6.5,2,0,0,0,1,3,9.1,206,7.1,50.0,16,20,16.1,4.03,0,2,10.0,40.0,8,20,0.0,31,50.0,0,-0.03,7,,,,,28.3,54.5,74.0,,52.2,,,61.3,,,1,0,32,35.5,25.0,106.7,16.1,5,6,0,3,2,2,6.3,182,9.1
Zack Oliver,18691,QB,NWESTERN,5,2.62,2.4,3.93,6.8,61,256,63.3,30,30,8.0,2.01,0,1,3.2,60.0,18,9,5.3,30,49.2,1,0.17,12,,,,,68.3,64.8,73.9,,64.4,,,,,,0,0,31,50.0,0.0,80.3,0.0,0,0,0,0,0,0,0.0,203,6.8,31.8,22,24,12.3,3.22,0,0,0.0,20.8,5,20,28.6,31,50.8,2,-1.19,5,,,,,29.5,26.2,74.3,,26.5,,,57.0,,,1,4,35,19.4,30.0,13.9,19.4,6,1,0,1,1,6,17.1,64,2.7
Ryan Saeger,46438,QB,S DAKOTA,2,2.49,2.23,2.8,4.26,60,291,70.6,34,35,5.5,1.74,0,0,0.0,62.9,22,9,8.3,36,60.0,2,0.17,10,,,,,68.7,61.0,74.4,,60.7,,,,,,0,0,36,50.0,11.1,97.7,2.8,1,0,0,1,1,0,0.0,283,8.1,64.3,14,15,10.6,3.62,0,0,0.0,53.3,8,10,11.1,24,40.0,1,0.07,8,,,,,34.9,42.2,73.5,,43.4,,,53.5,,,0,1,28,50.0,20.0,75.4,8.3,2,7,0,1,1,2,7.1,124,8.3
